power,selfprotection,average_earth_discharge_density_ddt_rayskm2ao,burning_rate__failuresyear,criticality_according_to_previous_study_for_ceramics_level,removable_connectors,number_of_users,km_of_network_lt,power_per_user,lightning_risk_score,network_density,historical_risk_index,type_of_clients_COMMERCIAL,type_of_clients_INDUSTRIAL,type_of_clients_OFFICIAL,type_of_clients_STRATUM 1,type_of_clients_STRATUM 2,type_of_clients_STRATUM 3,type_of_clients_STRATUM 4,type_of_clients_STRATUM 5,type_of_clients_STRATUM 6,type_of_installation_CABINA,type_of_installation_EN H,type_of_installation_MACRO WITHOUT ANTI-FRAUD NET,type_of_installation_OTROS,type_of_installation_PAD MOUNTED,type_of_installation_POLE,type_of_installation_POLE WITH ANTI-FRAUD NET,type_of_installation_TORRE METALICA
15.0,0,3.1556016597510377,0.0,0,1,1,0.0,7.5,6.311203319502075,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,1,2.1407202216066494,0.0,0,0,19,130889.0,0.5,2.1407202216066494,11899.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,2.1407202216066494,0.0,0,1,9,0.15184,1.5,4.281440443213299,0.00949,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,1,4.148532289628183,0.0,0,0,9,0.20489,1.5,4.148532289628183,0.012805625,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,4.148532289628183,0.0,0,0,3,0.0,2.5,8.297064579256366,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.8563204005006219,0.0,0,0,13,115525.0,1.7857142857142858,1.7126408010012437,4443.2692307692305,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,1.0644067796610162,0.0,0,0,1,0.72256,5.0,2.1288135593220323,0.06568727272727272,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,1,1.0644067796610162,0.0,0,0,7,15806.0,1.875,1.0644067796610162,987.875,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.3988123515439428,0.0,0,0,10,1559.0,1.3636363636363635,0.7976247030878856,97.4375,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,6.818166666666661,0.0,0,1,52,0.2685,0.4716981132075472,13.636333333333322,0.010326923076923077,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
75.0,0,6.818166666666661,0.0,0,1,76,0.40495,0.974025974025974,13.636333333333322,0.00532828947368421,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
50.0,0,6.818166666666661,0.0,0,1,80,0.65567,0.6172839506172839,13.636333333333322,0.01285627450980392,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
37.5,0,0.5033313851548781,0.0,0,0,26,0.24262,1.3888888888888888,1.0066627703097561,0.006301818181818182,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,4.148532289628183,0.0,0,0,39,0.42252,0.625,8.297064579256366,0.016250769230769232,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
50.0,0,0.3210404624277458,0.0,0,0,46,290091.0,1.0638297872340425,0.6420809248554916,5688.058823529412,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.3210404624277458,0.0,0,0,6,13501.0,3.5714285714285716,0.6420809248554916,519.2692307692307,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,2.160301507537688,0.0,1,0,15,0.2578,0.9375,4.320603015075376,0.0161125,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5.0,0,0.3210404624277458,0.0,0,0,3,116879.0,1.25,0.6420809248554916,19479.833333333332,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.3210404624277458,0.0,0,0,7,0.83759,1.875,0.6420809248554916,0.052349375,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.5033313851548781,0.0,0,0,9,0.80828,1.5,1.0066627703097561,0.0505175,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.5033313851548781,0.0,0,0,31,0.38704,0.78125,1.0066627703097561,0.014886153846153846,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
50.0,0,0.5033313851548781,0.0,0,0,46,0.86196,1.0638297872340425,1.0066627703097561,0.016901176470588235,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.3210404624277458,0.0,0,0,12,141309.0,1.9230769230769231,0.6420809248554916,5434.961538461538,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,1.3513326031398323,0.5,1,1,10,171235.0,0.9090909090909091,2.7026652062796646,15566.818181818182,0.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,1.3513326031398323,0.25,0,1,14,21768.0,1.0,2.7026652062796646,1360.5,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,1.3513326031398323,0.0,0,1,19,186995.0,0.5,2.7026652062796646,16999.545454545456,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,1.3513326031398323,0.0,0,0,2,225032.0,3.3333333333333335,2.7026652062796646,20457.454545454544,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,1,1.3513326031398323,0.75,1,1,4,0.62213,2.0,1.3513326031398323,0.05655727272727273,0.75,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
10.0,0,2.1407202216066494,0.25,0,1,4,133541.0,2.0,4.281440443213299,12140.09090909091,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,2.1407202216066494,0.5,0,1,8,0.89473,1.6666666666666667,4.281440443213299,0.055920625,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,2.160301507537688,0.0,1,1,32,0.9333,0.7575757575757576,4.320603015075376,0.03589615384615385,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.8563204005006219,0.25,0,1,21,196603.0,0.6818181818181818,1.7126408010012437,12287.6875,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.8563204005006219,0.0,0,0,13,17917.0,1.0714285714285714,1.7126408010012437,1119.8125,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.8563204005006219,0.25,0,1,20,160643.0,0.7142857142857143,1.7126408010012437,10040.1875,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.8563204005006219,0.0,0,0,18,131952.0,1.3157894736842106,1.7126408010012437,5075.076923076923,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.8563204005006219,0.25,0,1,17,138383.0,0.8333333333333334,1.7126408010012437,8648.9375,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
37.5,0,0.8563204005006219,0.0,0,0,49,224869.0,0.75,1.7126408010012437,5840.7532467532465,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.8563204005006219,0.0,0,0,35,163465.0,0.6944444444444444,1.7126408010012437,6287.115384615385,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,1.3513326031398323,0.0,1,1,20,119425.0,1.1904761904761905,2.7026652062796646,4593.2692307692305,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,1.3513326031398323,0.0,1,1,4,0.18329,5.0,2.7026652062796646,0.007049615384615385,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,1.3513326031398323,0.0,1,1,38,0.64822,0.38461538461538464,2.7026652062796646,0.04051375,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,1.3513326031398323,0.0,1,0,27,165913.0,0.8928571428571429,2.7026652062796646,6381.2692307692305,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,1.3513326031398323,0.0,1,1,9,0.30393,1.0,2.7026652062796646,0.02763,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,2.160301507537688,0.0,1,1,5,0.34108,2.5,4.320603015075376,0.0213175,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,2.160301507537688,0.0,1,1,25,0.63721,0.5769230769230769,4.320603015075376,0.039825625,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
45.0,0,2.160301507537688,0.0,0,1,49,0.52754,0.9,4.320603015075376,0.011468260869565218,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,2.160301507537688,0.0,1,0,42,0.60875,0.3488372093023256,4.320603015075376,0.038046875,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,2.1407202216066494,0.25,0,1,28,0.40008,0.5172413793103449,4.281440443213299,0.025005,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,2.1407202216066494,0.75,0,1,88,13671.0,0.11235955056179775,4.281440443213299,1242.8181818181818,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,2.1407202216066494,0.25,0,1,9,14101.0,1.0,4.281440443213299,1281.909090909091,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,1,2.1407202216066494,0.0,0,0,17,0.91435,0.5555555555555556,2.1407202216066494,0.08312272727272728,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,1.3513326031398323,0.0,1,0,1,0.0,5.0,2.7026652062796646,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,2.1407202216066494,0.0,0,0,6,0.48405,2.142857142857143,4.281440443213299,0.030253125,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,1,1.3513326031398323,0.25,1,1,5,0.84234,1.6666666666666667,1.3513326031398323,0.07657636363636364,0.25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5.0,1,2.1407202216066494,0.25,0,1,7,0.63163,0.625,2.1407202216066494,0.10527166666666667,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,4.148532289628183,0.0,0,0,9,0.77069,1.5,8.297064579256366,0.048168125,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,2.1407202216066494,0.25,0,1,13,0.99654,1.7857142857142858,4.281440443213299,0.03832846153846154,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5.0,0,2.1407202216066494,0.25,0,1,11,0.85612,0.4166666666666667,4.281440443213299,0.14268666666666666,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,2.1407202216066494,0.0,0,0,27,18563.0,0.35714285714285715,4.281440443213299,1687.5454545454545,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,1,2.1407202216066494,0.25,1,1,40,236653.0,0.6097560975609756,2.1407202216066494,9102.038461538461,0.25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,2.1407202216066494,0.25,0,1,1,0.17082,7.5,4.281440443213299,0.01067625,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,1,2.1407202216066494,0.0,0,0,13,144337.0,1.0714285714285714,2.1407202216066494,9021.0625,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,0.3988123515439428,0.0,0,0,10,0.58768,1.3636363636363635,0.7976247030878856,0.03673,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,1.0644067796610162,0.25,0,1,10,0.34884,1.3636363636363635,2.1288135593220323,0.0218025,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,1.0644067796610162,0.0,0,0,7,18014.0,1.875,2.1288135593220323,1125.875,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,1.0644067796610162,0.25,0,1,11,0.97032,0.8333333333333334,2.1288135593220323,0.08821090909090909,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5.0,0,1.0644067796610162,0.25,0,1,5,179021.0,0.8333333333333334,2.1288135593220323,29836.833333333332,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,3.425714285714286,0.0,0,0,9,0.37541,1.5,6.851428571428572,0.023463125,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
37.5,0,3.1082568807339452,0.0,0,0,27,16743.0,1.3392857142857142,6.2165137614678905,434.8831168831169,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,3.425714285714286,0.0,0,0,35,0.25241,0.6944444444444444,6.851428571428572,0.009708076923076923,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,6.818166666666661,0.75,0,1,11,147672.0,0.8333333333333334,13.636333333333322,13424.727272727272,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,1,6.818166666666661,0.25,0,1,8,159924.0,1.1111111111111112,6.818166666666661,14538.545454545454,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
50.0,0,0.7340425531914896,0.0,0,0,89,0.86077,0.5555555555555556,1.4680851063829792,0.016877843137254902,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,1.104394141145143,0.0,0,0,2,0.67992,5.0,2.208788282290286,0.042495,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,1.104394141145143,0.5,0,1,4,234184.0,2.0,2.208788282290286,21289.454545454544,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,1.104394141145143,0.0,0,0,8,1919.0,2.7777777777777777,2.208788282290286,73.8076923076923,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.0,0.0,0,0,25,0.30188,0.9615384615384616,0.0,0.01161076923076923,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,0,0.7340425531914896,0.0,0,0,38,0.84126,0.6410256410256411,1.4680851063829792,0.03235615384615385,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,0,0.7340425531914896,0.0,0,0,7,0.52637,1.25,1.4680851063829792,0.04785181818181818,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0,1.3513326031398323,0.25,1,1,18,34165.0,0.7894736842105263,2.7026652062796646,2135.3125,0.25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
