NM,H2,CH4,C2H6,C2H4,C2H2,Type,Fault_Type,R1,R2,R4,R5
0.25773195876288657,-0.13692453725676318,-0.1589227642276423,-0.12822660098522168,-0.05924199957225992,-0.04839233038348083,High-temperature overheating,1,-0.18360404293894086,-0.485558907589711,0.7150600739014576,1.085904400099219
0.26804123711340205,-0.15007119126720456,-0.033363821138211396,0.019211822660098514,0.0,-0.04579646017699115,High-temperature overheating,1,1.1179767474638096,-0.4805889530834133,0.23233739411934398,-0.08229548010815088
0.27835051546391754,-0.1685999050783104,-0.17816056910569106,-0.1621182266009852,-0.1981449588581591,-0.03311209439528024,Spark discharge,0,-0.24415165294931324,0.5798631579888988,0.7695903676061137,-0.35746556762511295
0.28865979381443296,-0.17646416706217372,-0.1614227642276423,-0.14,-0.15092470649151832,-0.042536873156342185,High-temperature overheating,1,0.5304404453057873,-0.4423124216756994,0.40118555333450046,0.21740163186632794
0.29896907216494845,-0.18433792121499762,-0.18275406504065042,-0.17192118226600986,-0.20272628012471997,-0.04603244837758112,Spark discharge,0,0.09973120370269725,0.4230893405313857,-0.523242756093062,0.4435042309606769
0.30927835051546393,10.446131941148552,22.58045731707317,13.078817733990148,14.924751516788795,2.267241887905605,High-temperature overheating,1,0.37634416491583866,-0.4258528075806378,-0.4300269180592997,-0.04076821589094435
0.31958762886597936,0.132890365448505,0.043871951219512186,0.04926108374384237,-0.128322020734137,-0.045442477876106196,Middle-temperature overheating,1,-0.11467824583465315,-0.4703017541697672,-0.05509210285683349,-0.4650074664011947
0.36082474226804123,0.037968675842429994,4.5286280487804875,6.231527093596059,0.30054368014047883,-0.04839233038348083,Low-temperature overheating,1,6.916180813852917,-0.485558907589711,0.3136122410492634,-0.6034138683616036
0.3711340206185567,-0.15424774560987187,-0.16344512195121952,-0.12315270935960591,-0.19811118990533436,-0.04839233038348083,Low-temperature overheating,1,-0.13432591732380703,-0.485558907589711,1.3327881523125167,-0.5846192135390743
0.38144329896907214,-0.15994304698623635,-0.14413617886178864,-0.15763546798029557,-0.19867400578574723,-0.04839233038348083,Low-temperature overheating,1,0.1814972991556384,-0.485558907589711,-0.63032146234723,-0.4636635141861624
