power,selfprotection,average_earth_discharge_density_ddt_rayskm2ao,burning_rate__failuresyear,criticality_according_to_previous_study_for_ceramics_level,removable_connectors,number_of_users,km_of_network_lt,power_per_user,lightning_risk_score,network_density,historical_risk_index,type_of_clients_COMMERCIAL,type_of_clients_INDUSTRIAL,type_of_clients_OFFICIAL,type_of_clients_STRATUM 1,type_of_clients_STRATUM 2,type_of_clients_STRATUM 3,type_of_clients_STRATUM 4,type_of_clients_STRATUM 5,type_of_clients_STRATUM 6,type_of_installation_CABINA,type_of_installation_EN H,type_of_installation_MACRO WITHOUT ANTI-FRAUD NET,type_of_installation_OTROS,type_of_installation_PAD MOUNTED,type_of_installation_POLE,type_of_installation_POLE WITH ANTI-FRAUD NET,type_of_installation_TORRE METALICA,target
45.0,0,3.1556016597510377,0.0,0,1,70,0.16605,0.6338028169014085,6.311203319502075,0.0036097826086956,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
45.0,0,3.1556016597510377,0.0,0,1,13,0.2632,3.2142857142857144,6.311203319502075,0.0057217391304347,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
37.5,0,3.1556016597510377,0.0,0,1,62,0.35845,0.5952380952380952,6.311203319502075,0.0093103896103896,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
45.0,0,3.1556016597510377,0.0,0,1,21,0.15998,2.0454545454545454,6.311203319502075,0.0034778260869565,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
45.0,0,3.1556016597510377,0.0,0,1,1,0.16273,22.5,6.311203319502075,0.0035376086956521,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
75.0,0,3.1556016597510377,0.0,0,1,1,0.0,37.5,6.311203319502075,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
112.5,0,3.1556016597510377,0.0,0,1,76,0.25566,1.4610389610389611,6.311203319502075,0.0022525110132158,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
75.0,0,3.1556016597510377,0.0,0,1,34,0.8583,2.142857142857143,6.311203319502075,0.0112934210526315,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
75.0,0,3.1556016597510377,0.0,0,1,13,0.16109,5.357142857142857,6.311203319502075,0.0021196052631578,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
112.5,0,3.1556016597510377,0.2,0,1,95,0.32129,1.171875,6.311203319502075,0.0028307488986784,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
75.0,0,3.1556016597510377,0.0,0,1,72,0.38308,1.0273972602739727,6.311203319502075,0.0050405263157894,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
45.0,0,3.1556016597510377,0.0,0,1,107,0.42717,0.4166666666666667,6.311203319502075,0.009286304347826,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
150.0,0,3.1556016597510377,0.0,0,1,61,0.7156,2.419354838709677,6.311203319502075,0.0047390728476821,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
45.0,0,3.1556016597510377,0.0,0,1,39,0.27504,1.125,6.311203319502075,0.0059791304347826,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
300.0,0,3.1556016597510377,0.0,0,0,2,0.0,100.0,6.311203319502075,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
50.0,0,3.1556016597510377,0.0,0,1,1,0.0,25.0,6.311203319502075,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
30.0,0,3.1556016597510377,0.0,0,1,1,0.0,15.0,6.311203319502075,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
30.0,0,3.1556016597510377,0.0,0,1,1,0.0,15.0,6.311203319502075,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
37.5,0,3.1556016597510377,0.0,0,1,87,0.38133,0.4261363636363636,6.311203319502075,0.0099046753246753,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
75.0,0,3.1556016597510377,0.0,0,1,55,0.40051,1.3392857142857142,6.311203319502075,0.0052698684210526,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
30.0,0,3.1556016597510377,0.0,0,1,43,0.25378,0.6818181818181818,6.311203319502075,0.0081864516129032,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45.0,0,3.1556016597510377,0.0,0,1,106,0.50549,0.4205607476635514,6.311203319502075,0.0109889130434782,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
112.5,0,3.1556016597510377,0.0,0,1,105,0.34006,1.0613207547169812,6.311203319502075,0.0029961233480176,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
112.5,0,3.1556016597510377,0.0,0,1,34,0.18326,3.2142857142857144,6.311203319502075,0.0016146255506607,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
112.5,0,3.1556016597510377,0.0,0,1,26,0.15813,4.166666666666667,6.311203319502075,0.0013932158590308,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
75.0,0,3.1556016597510377,0.0,0,1,46,0.1303,1.5957446808510638,6.311203319502075,0.0017144736842105,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
75.0,0,3.1556016597510377,0.0,0,1,135,0.77711,0.5514705882352942,6.311203319502075,0.0102251315789473,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
75.0,0,3.1556016597510377,0.0,0,1,102,0.34239,0.7281553398058253,6.311203319502075,0.0045051315789473,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
45.0,0,3.1556016597510377,0.0,0,1,32,0.16311,1.3636363636363635,6.311203319502075,0.0035458695652173,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
75.0,0,3.1556016597510377,0.0,0,1,86,0.29418,0.8620689655172413,6.311203319502075,0.0038707894736842,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
112.5,0,3.1556016597510377,0.0,0,1,15,0.197,7.03125,6.311203319502075,0.0017356828193832,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
37.5,0,3.1556016597510377,0.0,0,0,75,0.61214,0.4934210526315789,6.311203319502075,0.0158997402597402,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
112.5,0,3.1556016597510377,0.0,0,1,60,0.30023,1.8442622950819672,6.311203319502075,0.0026451982378854,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
50.0,0,3.1556016597510377,0.0,0,1,56,0.24176,0.8771929824561403,6.311203319502075,0.0047403921568627,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
75.0,0,3.1556016597510377,0.0,0,1,58,0.33994,1.271186440677966,6.311203319502075,0.0044728947368421,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25.0,0,3.1556016597510377,0.0,0,1,45,0.24143,0.5434782608695652,6.311203319502075,0.0092857692307692,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
112.5,0,3.1556016597510377,0.0,0,1,68,0.21995,1.6304347826086956,6.311203319502075,0.001937885462555,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
75.0,0,3.1556016597510377,0.0,0,1,119,0.41457,0.625,6.311203319502075,0.0054548684210526,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
75.0,0,3.1556016597510377,0.0,0,1,74,0.43074,1.0,6.311203319502075,0.0056676315789473,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5.0,0,3.1556016597510377,0.0,0,0,8,0.48997,0.5555555555555556,6.311203319502075,0.0816616666666666,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
45.0,0,3.1556016597510377,0.0,0,1,103,0.21413,0.4326923076923077,6.311203319502075,0.0046549999999999,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
37.5,0,3.1556016597510377,0.0,1,0,46,0.38309,0.7978723404255319,6.311203319502075,0.0099503896103896,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
75.0,0,3.1556016597510377,0.0,0,1,127,0.65874,0.5859375,6.311203319502075,0.0086676315789473,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
5.0,0,3.1556016597510377,0.0,0,0,5,0.29807,0.8333333333333334,6.311203319502075,0.0496783333333333,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,0,3.1556016597510377,0.0,0,0,19,0.48613,1.25,6.311203319502075,0.0186973076923076,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,0,3.1556016597510377,0.0,1,0,22,0.60498,0.6521739130434783,6.311203319502075,0.03781125,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45.0,0,3.1556016597510377,0.0,1,0,18,0.55407,2.3684210526315788,6.311203319502075,0.0120449999999999,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30.0,0,3.1556016597510377,0.0,0,1,35,0.19242,0.8333333333333334,6.311203319502075,0.0062070967741935,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
75.0,0,3.1556016597510377,0.0,0,1,144,0.66934,0.5172413793103449,6.311203319502075,0.0088071052631578,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
15.0,0,3.1556016597510377,0.0,0,1,1,0.0,7.5,6.311203319502075,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
37.5,0,3.1556016597510377,0.0,0,1,61,0.32379,0.6048387096774194,6.311203319502075,0.0084101298701298,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
75.0,0,3.1556016597510377,0.0,0,1,35,0.1687,2.083333333333333,6.311203319502075,0.0022197368421052,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
37.5,0,3.1556016597510377,0.0,0,1,111,0.37035,0.3348214285714285,6.311203319502075,0.0096194805194805,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
45.0,0,3.1556016597510377,0.0,0,1,68,0.26237,0.6521739130434783,6.311203319502075,0.0057036956521739,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
45.0,0,3.1556016597510377,0.0,0,1,51,0.40586,0.8653846153846154,6.311203319502075,0.0088230434782608,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
75.0,0,3.1556016597510377,0.0,0,1,35,0.34498,2.083333333333333,6.311203319502075,0.0045392105263157,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
75.0,0,3.1556016597510377,0.0,0,1,52,0.2865,1.4150943396226414,6.311203319502075,0.0037697368421052,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
75.0,0,3.1556016597510377,0.0,0,1,129,0.44777,0.5769230769230769,6.311203319502075,0.0058917105263157,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
75.0,0,3.1556016597510377,0.0,0,1,42,0.36169,1.744186046511628,6.311203319502075,0.0047590789473684,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
75.0,0,3.1556016597510377,0.0,0,1,31,0.121,2.34375,6.311203319502075,0.0015921052631578,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
112.5,0,3.1556016597510377,0.0,0,1,41,0.27631,2.6785714285714284,6.311203319502075,0.002434449339207,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
45.0,0,3.1556016597510377,0.2,0,1,121,0.24512,0.3688524590163934,6.311203319502075,0.0053286956521739,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
45.0,0,3.1556016597510377,0.0,0,1,106,0.56448,0.4205607476635514,6.311203319502075,0.012271304347826,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
112.5,0,3.1556016597510377,0.0,0,1,228,0.78724,0.4912663755458515,6.311203319502075,0.0069360352422907,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
45.0,0,3.1556016597510377,0.0,0,1,150,0.33348,0.2980132450331126,6.311203319502075,0.0072495652173913,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
125.0,0,3.1556016597510377,0.0,0,1,52,0.17366,2.358490566037736,6.311203319502075,0.0013782539682539,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
30.0,0,3.1556016597510377,0.0,0,1,4,0.0,6.0,6.311203319502075,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
75.0,0,3.1556016597510377,0.0,0,1,64,0.34548,1.1538461538461535,6.311203319502075,0.0045457894736842,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
37.5,0,3.1556016597510377,0.0,0,1,147,0.72637,0.2533783783783784,6.311203319502075,0.0188667532467532,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
30.0,0,3.1556016597510377,0.0,0,1,102,0.0,0.2912621359223301,6.311203319502075,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
75.0,0,3.1556016597510377,0.0,0,1,53,0.23167,1.3888888888888888,6.311203319502075,0.0030482894736842,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
112.5,0,3.1556016597510377,0.0,0,1,185,0.6799,0.6048387096774194,6.311203319502075,0.005990308370044,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
75.0,0,3.1556016597510377,0.0,0,1,42,0.24155,1.744186046511628,6.311203319502075,0.0031782894736842,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
75.0,0,3.1556016597510377,0.0,0,1,64,0.30914,1.1538461538461535,6.311203319502075,0.0040676315789473,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
30.0,0,3.1556016597510377,0.0,0,1,18,0.33114,1.5789473684210529,6.311203319502075,0.0106819354838709,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
75.0,0,3.1556016597510377,0.0,0,1,40,0.41813,1.829268292682927,6.311203319502075,0.0055017105263157,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
112.5,0,3.1556016597510377,0.0,0,1,9,0.2924,11.25,6.311203319502075,0.0025762114537444,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
30.0,0,3.1556016597510377,0.0,0,1,24,0.31588,1.2,6.311203319502075,0.0101896774193548,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
45.0,0,3.1556016597510377,0.0,0,1,65,0.30967,0.6818181818181818,6.311203319502075,0.0067319565217391,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
75.0,0,3.1556016597510377,0.0,0,1,43,0.19178,1.7045454545454546,6.311203319502075,0.0025234210526315,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
25.0,0,3.1556016597510377,0.0,1,1,103,0.66017,0.2403846153846154,6.311203319502075,0.0253911538461538,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30.0,0,3.1556016597510377,0.0,0,1,126,0.54001,0.2362204724409448,6.311203319502075,0.0174196774193548,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15.0,0,3.1556016597510377,0.0,1,0,2,0.0,5.0,6.311203319502075,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
15.0,0,3.1556016597510377,0.0,1,0,19,0.13303,0.75,6.311203319502075,0.008314375,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15.0,0,3.1556016597510377,0.0,1,0,3,0.3405,3.75,6.311203319502075,0.02128125,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75.0,0,3.1556016597510377,0.0,0,1,214,0.0,0.3488372093023256,6.311203319502075,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
25.0,0,3.1556016597510377,0.0,0,1,88,0.4105,0.2808988764044944,6.311203319502075,0.0157884615384615,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
75.0,0,3.1556016597510377,0.0,0,1,105,0.39596,0.7075471698113207,6.311203319502075,0.0052099999999999,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
112.5,0,3.1556016597510377,0.0,0,1,32,0.26969,3.409090909090909,6.311203319502075,0.0023761233480176,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
45.0,0,3.1556016597510377,0.0,0,1,12,0.0,3.4615384615384617,6.311203319502075,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
45.0,0,3.1556016597510377,0.0,0,1,21,0.8205,2.0454545454545454,6.311203319502075,0.0178369565217391,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
75.0,0,3.1556016597510377,0.0,0,1,66,0.35011,1.1194029850746268,6.311203319502075,0.0046067105263157,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
75.0,0,3.1556016597510377,0.0,0,1,98,0.25343,0.7575757575757576,6.311203319502075,0.0033346052631578,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
112.5,0,3.1556016597510377,0.0,0,1,121,0.31257,0.9221311475409836,6.311203319502075,0.0027539207048458,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
112.5,0,3.1556016597510377,0.0,0,1,22,0.1091,4.891304347826087,6.311203319502075,0.0009612334801762,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
112.5,0,3.1556016597510377,0.0,0,1,76,0.37174,1.4610389610389611,6.311203319502075,0.0032752422907488,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
45.0,0,3.1556016597510377,0.0,0,1,76,0.30525,0.5844155844155844,6.311203319502075,0.0066358695652173,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
75.0,0,3.1556016597510377,0.0,0,1,17,0.3753,4.166666666666667,6.311203319502075,0.0049381578947368,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
112.5,0,3.1556016597510377,0.0,0,1,75,0.30815,1.480263157894737,6.311203319502075,0.0027149779735682,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
45.0,0,3.1556016597510377,0.0,0,1,182,0.48446,0.2459016393442623,6.311203319502075,0.0105317391304347,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
75.0,0,3.1556016597510377,0.0,0,1,64,0.23006,1.1538461538461535,6.311203319502075,0.0030271052631578,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
75.0,0,3.1556016597510377,0.0,0,1,58,0.23001,1.271186440677966,6.311203319502075,0.003026447368421,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
45.0,0,3.1556016597510377,0.0,0,1,7,0.0,5.625,6.311203319502075,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
112.5,0,3.1556016597510377,0.0,0,1,43,0.18182,2.5568181818181817,6.311203319502075,0.0016019383259911,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
45.0,0,3.1556016597510377,0.0,0,1,22,0.2638,1.9565217391304348,6.311203319502075,0.0057347826086956,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
112.5,0,3.1556016597510377,0.0,0,1,130,0.63102,0.8587786259541985,6.311203319502075,0.0055596475770925,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
15.0,0,3.1556016597510377,0.0,0,1,10,0.27975,1.3636363636363635,6.311203319502075,0.017484375,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
45.0,0,3.1556016597510377,0.0,0,1,26,0.12096,1.6666666666666667,6.311203319502075,0.0026295652173913,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
112.5,0,3.1556016597510377,0.0,0,1,86,0.44894,1.293103448275862,6.311203319502075,0.0039554185022026,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
112.5,0,3.1556016597510377,0.2,0,1,149,0.53338,0.75,6.311203319502075,0.0046993832599118,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
75.0,0,3.1556016597510377,0.0,0,1,20,0.22215,3.571428571428572,6.311203319502075,0.0029230263157894,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
112.5,0,3.1556016597510377,0.2,0,1,109,0.3834,1.0227272727272727,6.311203319502075,0.0033779735682819,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
45.0,0,3.1556016597510377,0.2,0,1,40,0.22809,1.0975609756097562,6.311203319502075,0.0049584782608695,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
75.0,0,3.1556016597510377,0.0,0,1,15,0.6854,4.6875,6.311203319502075,0.0090184210526315,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
45.0,0,3.1556016597510377,0.0,0,1,1,0.24889,22.5,6.311203319502075,0.005410652173913,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
45.0,0,3.1556016597510377,0.0,0,1,5,0.4445,7.5,6.311203319502075,0.0096630434782608,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
112.5,0,3.1556016597510377,0.4,0,1,98,0.39665,1.1363636363636365,6.311203319502075,0.0034947136563876,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
75.0,0,3.1556016597510377,0.0,0,1,148,0.46269,0.5033557046979866,6.311203319502075,0.0060880263157894,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
75.0,0,3.1556016597510377,0.0,0,1,92,0.39519,0.8064516129032258,6.311203319502075,0.0051998684210526,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
112.5,0,3.1556016597510377,0.0,0,1,1,0.16593,56.25,6.311203319502075,0.0014619383259911,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
25.0,0,3.1556016597510377,0.2,0,1,22,0.56107,1.0869565217391304,6.311203319502075,0.0215796153846153,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75.0,0,3.1556016597510377,0.0,0,1,68,0.40604,1.0869565217391304,6.311203319502075,0.0053426315789473,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
45.0,0,3.1556016597510377,0.0,0,1,20,0.12442,2.142857142857143,6.311203319502075,0.0027047826086956,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
25.0,0,3.1556016597510377,0.0,0,1,41,0.20446,0.5952380952380952,6.311203319502075,0.0078638461538461,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
75.0,0,3.1556016597510377,0.0,0,1,35,0.17092,2.083333333333333,6.311203319502075,0.002248947368421,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
75.0,0,3.1556016597510377,0.0,0,1,119,0.40703,0.625,6.311203319502075,0.0053556578947368,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
75.0,0,3.1556016597510377,0.0,0,1,142,0.39402,0.5244755244755245,6.311203319502075,0.0051844736842105,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
112.5,0,3.1556016597510377,0.0,0,1,46,0.27146,2.393617021276596,6.311203319502075,0.002391718061674,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
45.0,0,3.1556016597510377,0.0,0,1,11,0.9428,3.75,6.311203319502075,0.020495652173913,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
75.0,0,3.1556016597510377,0.0,0,1,203,0.58903,0.3676470588235294,6.311203319502075,0.0077503947368421,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
45.0,0,3.1556016597510377,0.0,0,1,27,0.13366,1.6071428571428572,6.311203319502075,0.002905652173913,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30.0,0,3.1556016597510377,0.0,0,1,36,0.23637,0.8108108108108109,6.311203319502075,0.0076248387096774,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
10.0,0,3.1556016597510377,0.2,0,1,2,0.2643,3.333333333333333,6.311203319502075,0.0240272727272727,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
75.0,0,3.1556016597510377,0.0,0,1,38,0.3747,1.9230769230769231,6.311203319502075,0.0049302631578947,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
45.0,0,3.1556016597510377,0.0,1,0,13,0.20185,3.2142857142857144,6.311203319502075,0.0043880434782608,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
75.0,0,3.1556016597510377,0.0,0,1,61,0.23649,1.2096774193548387,6.311203319502075,0.0031117105263157,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
112.5,0,3.1556016597510377,0.0,0,1,77,0.35819,1.4423076923076923,6.311203319502075,0.003155859030837,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
75.0,0,3.1556016597510377,0.0,0,1,59,0.24982,1.25,6.311203319502075,0.0032871052631578,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
75.0,0,3.1556016597510377,0.4,0,1,44,0.12263,1.6666666666666667,6.311203319502075,0.0016135526315789,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
45.0,0,3.1556016597510377,0.0,0,1,1,0.6804,22.5,6.311203319502075,0.014791304347826,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
75.0,0,3.1556016597510377,0.0,0,1,17,0.14395,4.166666666666667,6.311203319502075,0.0018940789473684,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
45.0,0,3.1556016597510377,0.2,0,1,11,0.19176,3.75,6.311203319502075,0.0041686956521739,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
45.0,0,3.1556016597510377,0.0,0,1,87,0.19157,0.5113636363636364,6.311203319502075,0.0041645652173913,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
75.0,0,3.1556016597510377,0.0,0,1,48,0.16489,1.530612244897959,6.311203319502075,0.0021696052631578,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
